product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
HP246EA0EMHDLNAFAMZ,Hp Laptop Charge Blue Mouth 19.5V- 3.33A + CORD,https://www.jumia.com.ng/hp-laptop-charge-blue-mouth-19.5v-3.33a-cord-77536542.html,"₦ 6,500",,,52:49.5
HP246CL00C51JNAFAMZ,Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,https://www.jumia.com.ng/hp-stream-11-intel-celeron-dc-4gb-ram-32gb-hdd-win-10-bag-70466500.html,"₦ 140,000","₦ 170,000",18%,52:49.6
HP246EL1QAHI7NAFAMZ,Hp 100%Genuine Original X500 Optical Wired USB Mouse,https://www.jumia.com.ng/hp-100genuine-original-x500-optical-wired-usb-mouse-193452640.html,"₦ 5,000",,,52:49.8
GE779EA0O5XA3NAFAMZ,30cm 1080P HDMI Port Male To 2 Female 1 In 2 Out Splitter Cable Adapter Converter,https://www.jumia.com.ng/generic-30cm-1080p-hdmi-port-male-to-2-female-1-in-2-out-splitter-cable-adapter-converter-59178504.html,"₦ 2,480","₦ 3,599",31%,52:49.9
GE779EA029RQYNAFAMZ,Unisex Anti Blue Light Blocking Computer Glasses,https://www.jumia.com.ng/generic-unisex-anti-blue-light-blocking-computer-glasses-89051830.html,"₦ 4,499","₦ 10,000",55%,52:50.1
GE779EA2TUIXANAFAMZ,PURPLE CAPACITIVE STYLUS TOUCH SCREEN PEN FOR,https://www.jumia.com.ng/generic-purple-capacitive-stylus-touch-screen-pen-for-122456017.html,₦ 310,₦ 347,11%,52:50.2
AS650CL4OWN6GNAFAMZ,Asus E210MA Intel Celeron 4GB RAM 128GB EMMC 11.6' Wins 10 Mini Dreamy White Laptop,https://www.jumia.com.ng/asus-e210ma-intel-celeron-4gb-ram-128gb-emmc-11.6-wins-10-mini-dreamy-white-laptop-202589638.html,"₦ 99,990","₦ 109,990",9%,52:56.6
HP246EL06E2U4NAFAMZ,Lenovo IDEAPAD 15- 16GB RAM -512GB SSD- INTEL CORE I3 WINS 10 PRO,https://www.jumia.com.ng/lenovo-ideapad-15-16gb-ram-512gb-ssd-intel-core-i3-wins-10-pro-65543701.html,"₦ 394,000",,,52:56.8
GE779HL26V7LSNAFAMZ,Adjustable Folding Laptop Stand Desk,https://www.jumia.com.ng/generic-adjustable-folding-laptop-stand-desk-104266423.html,"₦ 16,999","₦ 20,000",15%,52:56.9
HP246CL1Z8Q6CNAFAMZ,"Hp CHROMEBOOK, INTEL CELERON, 4GB RAM,32GB EMMC WINS 10+BAG",https://www.jumia.com.ng/hp-chromebook-intel-celeron-4gb-ram32gb-emmc-wins-10bag-180995691.html,"₦ 110,000","₦ 120,000",8%,52:57.1
LO852EA2N4B2VNAFAMZ,Logitech M280 Wireless Mouse Support Office Test With USB,https://www.jumia.com.ng/logitech-m280-wireless-mouse-support-office-test-with-usb-130546795.html,"₦ 7,000","₦ 13,000",46%,52:57.2
AR010EA1377VDNAFAMZ,Arctic Portable Arctic Air Personal Space Cooler & USB,https://www.jumia.com.ng/portable-arctic-air-personal-space-cooler-usb-arctic-mpg1592021.html,"₦ 11,500","₦ 22,000",48%,52:57.4
GE779EA1TEXSCNAFAMZ,USB C Hub Type C Replement For Macbook Air Multiport Dongle,https://www.jumia.com.ng/generic-usb-c-hub-type-c-replement-for-macbook-air-multiport-dongle-121027890.html,"₦ 6,854","₦ 13,708",50%,52:57.5
GE779DS29ZPZ7NAFAMZ,Uchiha Sasuke Hatake Kakashi Syaringan Shape Red Pendant Charm,https://www.jumia.com.ng/generic-uchiha-sasuke-hatake-kakashi-syaringan-shape-red-pendant-charm-132551773.html,"₦ 1,137","₦ 1,364",17%,52:57.7
GE779EL05NMVQNAFAMZ,ASUS Charger For Asus Laptop 19v 1.75A,https://www.jumia.com.ng/generic-asus-charger-for-asus-laptop-19v-1.75a-22800590.html,"₦ 6,900",,,52:57.8
DE168CL03BJGDNAFAMZ,Hp Pavilion 15- AMD RYZEN 3-Keyboard Light -16GB RAM/512GB SSD 2.6GHz - 3.5GHz- Windows 11,https://www.jumia.com.ng/hp-pavilion-15-amd-ryzen-3-keyboard-light-16gb-ram512gb-ssd-2.6ghz-3.5ghz-windows-11-77277550.html,"₦ 290,000",,,52:57.9
GE779EA1D61MJNAFAMZ,External Antennas For 3G 4G 5G LTE Router Modem,https://www.jumia.com.ng/generic-external-antennas-for-3g-4g-5g-lte-router-modem-72238528.html,"₦ 17,800",,,52:58.1
XP047EL0X9R7LNAFAMZ,XPrinter 100% Genuine Original 58mm Thermal Receipt POS Printer + 5 Rolls Paper For Computer Use,https://www.jumia.com.ng/xprinter-100-genuine-original-58mm-thermal-receipt-pos-printer-5-rolls-paper-for-computer-use-79428855.html,"₦ 17,000",,,52:58.2
US374EA036ZD6NAFAMZ,Sound Card With Double Headset Output,https://www.jumia.com.ng/usb-sound-card-with-double-headset-output-81646350.html,"₦ 3,000","₦ 7,000",57%,52:58.4
LE842CL06Y33DNAFAMZ,Hp Pavilion 15- AMD RYZEN 3 -8GB RAM/1TB HDD 2.6GHz - 3.5GHz- Windows 10 Pro,https://www.jumia.com.ng/hp-pavilion-15-amd-ryzen-3-8gb-ram1tb-hdd-2.6ghz-3.5ghz-windows-10-pro-90086611.html,"₦ 235,000",,,52:58.5
FI431EL0M92LCNAFAMZ,FileKing 64GB USB OTG Flash Drive For Android & Computers - Yellow,https://www.jumia.com.ng/fileking-64gb-usb-otg-flash-drive-for-android-computers-yellow-61847373.html,"₦ 3,990","₦ 7,000",43%,52:58.6
SA949EL2CYZ33NAFAMZ,SanDisk 128GB Cruzer Blade USB Flash Drive,https://www.jumia.com.ng/sandisk-128gb-cruzer-blade-usb-flash-drive-191591724.html,"₦ 10,500",,,52:58.7
HP246CL1UMYMUNAFAMZ,Hp Dual Core/Core2 Duo 4GBRAM(windows10 And Office 2016),https://www.jumia.com.ng/hp-dual-corecore2-duo-4gbramwindows10-and-office-2016-147952911.html,"₦ 135,999 - ₦ 148,999","₦ 165,000 - ₦ 170,000",18%,52:58.9
GE779EA2PY4TQNAFAMZ,P11 Mobile Phone Cooler Cooling Fan Game Pad Holder,https://www.jumia.com.ng/generic-p11-mobile-phone-cooler-cooling-fan-game-pad-holder-101351546.html,"₦ 3,146","₦ 6,134",49%,52:59.0
GE779EA0P8G72NAFAMZ,Adjustable Multi-angle Tablet Phone Stand Portable &,https://www.jumia.com.ng/generic-adjustable-multi-angletablet-phone-stand-portable-83648324.html,"₦ 1,290","₦ 2,070",38%,52:59.2
GE779EA227QJQNAFAMZ,2TB / 1TB / 500GB / 320GB / 250GB HDD 2.5,https://www.jumia.com.ng/generic-2tb-1tb-500gb-320gb-250gb-hdd-2.5-128525642.html,"₦ 9,454","₦ 13,506",30%,52:59.3
GE779EA1OMY7XNAFAMZ,Original High Speed 8TB 4TB 2TB 1TB SSD External Hard,https://www.jumia.com.ng/generic-original-high-speed-8tb-4tb-2tb-1tb-ssd-external-hard-114774810.html,"₦ 15,800","₦ 22,880",31%,52:59.5
GE779TG3QNESQNAFAMZ,Educational Intellectual Notebook Laptop For Kids,https://www.jumia.com.ng/generic-educational-intellectual-notebook-laptop-for-kids-201806162.html,"₦ 19,500","₦ 25,000",22%,52:59.6
AN839EA1F55XCNAFAMZ,Anker PowerExpand+ 7-in-1 Type C USB Hub,https://www.jumia.com.ng/powerexpand-7-in-1-usb-c-pd-ethernet-hub-anker-mpg1239514.html,"₦ 35,000",,,52:59.7
LE842CL3N90EGNAFAMZ,Lenovo IdeaPad 1 81VT002RAU,https://www.jumia.com.ng/lenovo-ideapad-1-81vt002rau-202105402.html,"₦ 113,000","₦ 136,000",17%,52:59.9
GE779EA28KUN4NAFAMZ,128GB 2 In 1 OTG USB 2.0 Flash Drive For PC & Android,https://www.jumia.com.ng/generic-128gb-2-in-1-otg-usb-2.0-flash-drive-for-pc-android-121124353.html,"₦ 5,370","₦ 8,187",34%,53:00.1
GE779EL08U6Z0NAFAMZ,Laptop Battery For Acer Aspire V5-551 V5-551G V5-571 V5-571G V5-571P AL12A32,https://www.jumia.com.ng/laptop-battery-for-acer-aspire-v5-551-v5-551g-v5-571-v5-571g-v5-571p-al12a32-generic-mpg1227813.html,"₦ 9,000",,,53:00.2
HP246EA2NQO09NAFAMZ,Hp 90A Black Toner Cartridge,https://www.jumia.com.ng/hp-90a-black-toner-cartridge-198670806.html,"₦ 174,300",,,53:00.3
GE779EA1TX892NAFAMZ,100% Genuine Original Mini AV/RCA/CVBS Jack To A HDMI Scaler 1080P Converter Box HDMI2AV Video Adapter For HDTV TV PS3 PS4 PC DVD Xbox Projector( White),https://www.jumia.com.ng/generic-100-genuine-original-mini-avrcacvbs-jack-to-a-hdmi-scaler-1080p-converter-box-hdmi2av-video-adapter-for-hdtv-tv-ps3-ps4-pc-dvd-xbox-projector-white-128352701.html,"₦ 7,000","₦ 10,000",30%,53:00.5
HP246EL0727O3NAFAMZ,"Hp Stream 14 Intel Celeron 4GB,32GB SSD +32gb Flash Wins 10 + Headphone",https://www.jumia.com.ng/hp-stream-14-intel-celeron-4gb32gb-ssd-32gb-flash-wins-10-headphone-36506811.html,"₦ 135,000",,,53:00.6
GE779EA2EJ907NAFAMZ,Portable Adjustable Handy LED Light USB Lamp For Laptop-,https://www.jumia.com.ng/generic-portable-adjustable-handy-led-light-usb-lamp-for-laptop-111154354.html,₦ 907,"₦ 1,814",50%,53:00.7
GE779EA1RLGR8NAFAMZ,INNOVATIVE LAPTOP STAND For MacBook,https://www.jumia.com.ng/generic-innovative-laptop-stand-for-macbook-100371860.html,"₦ 9,000","₦ 15,000",40%,53:00.9
SA948EA2EV3OSNAFAMZ,Samsung Galaxy A13 Tempered Screen Protector,https://www.jumia.com.ng/samsung-galaxy-a13-tempered-screen-protector-129089854.html,"₦ 2,500","₦ 10,000",75%,53:01.0
LE842CL1LVCLUNAFAMZ,"Lenovo Ideapad Intel Celeron 4GB RAM 1TB HDD 15.6"" Windows 10",https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-4gb-ram-1tb-hdd-15.6-windows-10-68700279.html,"₦ 158,400","₦ 179,000",12%,53:01.2
GE779EA05ZEDHNAFAMZ,Mini Portable Waterproof USB 3.0 4-128GB Large Memory-Silver,https://www.jumia.com.ng/generic-mini-portable-waterproof-usb-3.0-4-128gb-large-memory-silver-96694001.html,"₦ 2,359","₦ 4,718",50%,53:01.4
HU451EA18K497NAFAMZ,Huion PN01 10pcs Replacement Pen Nibs Graphics Tablet Pen,https://www.jumia.com.ng/huion-pn01-10pcs-replacement-pen-nibs-graphics-tablet-pen-93714847.html,"₦ 2,784","₦ 5,568",50%,53:01.5
HP246CL1VVJDJNAFAMZ,Hp Spectre 13 X360 11th Gen Intel® Core™ I5 8GB RAM 256GB SSD Backlit Keyboard/FP WIN 10+ Mouse,https://www.jumia.com.ng/hp-spectre-13-x360-11th-gen-intelr-coretm-i5-8gb-ram-256gb-ssd-backlit-keyboardfp-win-10-mouse-191750041.html,"₦ 734,000","₦ 789,000",7%,53:01.7
PC490EA1UATXDNAFAMZ,Pc Chips UCOM USB Wired Joystick Pad Game Controller For PC Laptop Desktop Computer,https://www.jumia.com.ng/pc-chips-ucom-usb-wired-joystick-pad-game-controller-for-pc-laptop-desktop-computer-110006311.html,"₦ 4,500","₦ 5,000",10%,53:01.9
GE779EA0FMUL0NAFAMZ,USB Mini Bluetooth Dongle For Laptop/Desktop Computer,https://www.jumia.com.ng/generic-usb-mini-bluetooth-dongle-for-laptopdesktop-computer-80306262.html,"₦ 3,990",,,53:02.0
LE842CL15VCD5NAFAMZ,Hp ProBook 11 X360 Intel Celeron Touch 128GB 4GB RAM Windows 10 Pro +HP MOUSE,https://www.jumia.com.ng/amd-14-lenovo-8gb-ram-ddr4-1tb-hdd-win-10usb-light-lenovo-mpg1657522.html,"₦ 155,000","₦ 200,000",23%,53:02.1
GE779EA0QVYOHNAFAMZ,AP13B3K AP13B8K Battery For M5-583 M5-583P R7-571 R7-571G R7-572 R7-572G R3-471TG V5-583P V5-552PG-X809 V5-552G V5-572P V5-573P V7-481 V5-472P V5-572G V7-482P,https://www.jumia.com.ng/generic-ap13b3k-ap13b8k-battery-for-m5-583-m5-583p-r7-571-r7-571g-r7-572-r7-572g-r3-471tg-v5-583p-v5-552pg-x809-v5-552g-v5-572p-v5-573p-v7-481-v5-472p-v5-572g-v7-482p-79216154.html,"₦ 19,000",,,53:02.3
TP471EA1LUM5DNAFAMZ,TP-Link TL-WR840N 300Mbps Wireless N Router (Not A Modem),https://www.jumia.com.ng/tp-link-tl-wr840n-300mbps-wireless-n-router-not-a-modem-79466179.html,"₦ 15,000",,,53:02.4
HP246CL3M2IDMNAFAMZ,Hp 15 Touchscreen Intel Celeron 8GB RAM 1TB HDD Win11+ Pouch,https://www.jumia.com.ng/hp-15-touchscreen-intel-celeron-8gb-ram-1tb-hdd-win11-pouch-201276481.html,"₦ 214,000",,,53:02.5
GE779EA2JR6MONAFAMZ,X801 Wireless Gaming Mouse -LED -7 Buttons - Black,https://www.jumia.com.ng/generic-x801-wireless-gaming-mouse-led-7-buttons-black-106331145.html,"₦ 6,300","₦ 12,400",49%,53:02.7
GE779EA14JK4RNAFAMZ,"HDMI Female To VGA Male Converter With Audio Output Adapter For Projector, Monitor, TV Sets(Black)",https://www.jumia.com.ng/generic-hdmi-female-to-vga-male-converter-with-audio-output-adapter-for-projector-monitor-tv-setsblack-59179086.html,"₦ 4,470","₦ 6,399",30%,53:08.3
LE842EA1N1T16NAFAMZ,Lenovo Laptop Charger 90W (20V - 4.5A)-Yellow (USB) Mouth With Power Cord,https://www.jumia.com.ng/lenovo-laptop-charger-90w-20v-4.5a-yellow-usb-mouth-with-power-cord-62618199.html,"₦ 4,800","₦ 6,500",26%,53:08.5
AS650CL22WBRDNAFAMZ,"Asus 2021 E410M Intel Celeron N4020 Laptop , 4GB RAM, 512GB SSD,WiFi, BLUETOOTH,14-inch HD LED,Win 10",https://www.jumia.com.ng/asus-2021-e410m-intel-celeron-n4020-laptop-4gb-ram-512gb-ssdwifi-bluetooth14-inch-hd-ledwin-10-171899752.html,"₦ 205,000","₦ 225,000",9%,53:08.6
GE779EA2QGV32NAFAMZ,2.5'' USB3.0 8TB 5Gbps SATA HDD Hard Drive Case Type- Enclosure Mobile Box For PC Window Silver,https://www.jumia.com.ng/generic-2.5-usb3.0-8tb-5gbps-sata-hdd-hard-drive-case-type-enclosure-mobile-box-for-pc-window-silver-105198356.html,"₦ 11,090","₦ 22,170",50%,53:08.8
HP246EL0BEF8ONAFAMZ,Hp Pavilion 15- AMD RYZEN 3-Keyboard Light -16GB RAM/512GB SSD 2.6GHz - 3.5GHz- Windows 10 PRO,https://www.jumia.com.ng/hp-pavilion-15-amd-ryzen-3-keyboard-light-16gb-ram512gb-ssd-2.6ghz-3.5ghz-windows-10-pro-21784191.html,"₦ 290,000","₦ 376,000",23%,53:08.9
AC019EA0145LLNAFAMZ,Acer Liteon 19V 3.42A AC Laptop Charger / Power Supply,https://www.jumia.com.ng/liteon-19v-3.42a-ac-laptop-charger-power-supply-black-acer-mpg1240152.html,"₦ 4,300","₦ 7,000",39%,53:09.0
GE779EA0UPOXNNAFAMZ,HDMI Male To VGA Male 15PIN Video Cable(Black),https://www.jumia.com.ng/generic-hdmi-male-to-vga-male-15pin-video-cableblack-59178515.html,"₦ 5,520","₦ 7,899",30%,53:09.2
GE779EL0RYU4GNAFAMZ,Wireless Power Point Presentation Remote Control Laser Pen,https://www.jumia.com.ng/generic-wireless-power-point-presentation-remote-control-laser-pen-67947964.html,"₦ 3,200","₦ 11,000",71%,53:09.4
GE779EA1D1F94NAFAMZ,Samsung Galaxy A51 Tempered Screen Protector Black,https://www.jumia.com.ng/generic-samsung-galaxy-a51-tempered-screen-protector-black-80676328.html,"₦ 2,000","₦ 8,000",75%,53:09.5
GE779EA2BOVQGNAFAMZ,Universal Micro Usb To Type C Adapter For Android,https://www.jumia.com.ng/generic-universal-micro-usb-to-type-c-adapter-for-android-100096504.html,"₦ 7,960","₦ 10,300",23%,53:09.7
HP246CL0VNMB5NAFAMZ,Hp Stream 11 Intel Celeron D/C 4GB RAM- 64GB HDD WIN 10+ BAG,https://www.jumia.com.ng/hp-stream-11-intel-celeron-dc-4gb-ram-64gb-hdd-win-10-bag-79007135.html,"₦ 101,000","₦ 150,000",33%,53:09.8
SA949EL0YAZEFNAFAMZ,SanDisk 16GB Cruzer Spark Flash Drive,https://www.jumia.com.ng/sandisk-16gb-cruzer-spark-flash-drive-38391675.html,"₦ 3,500",,,53:10.0
GE779EA147EK2NAFAMZ,Smart TV Box Android 10 4GB 32GB 64GB 4K H.265 Media Player 3D Video 2.4G 5GHz Wifi Bluetooth Smart TV Box Set Top Box,https://www.jumia.com.ng/generic-smart-tv-box-android-10-4gb-32gb-64gb-4k-h.265-media-player-3d-video-2.4g-5ghz-wifi-bluetooth-smart-tv-box-set-top-box-89003576.html,"₦ 20,543 - ₦ 34,238","₦ 41,086 - ₦ 68,476",50%,53:10.1
GE779EA2M9O2HNAFAMZ,Mini 3 In 1 DisplayPort DP To DVI VGA HDMI Adapter Conversion Hub (White),https://www.jumia.com.ng/generic-mini-3-in-1-displayport-dp-to-dvi-vga-hdmi-adapter-conversion-hub-white-110053385.html,"₦ 5,940","₦ 7,899",25%,53:10.3
GE779DS26N9D2NAFAMZ,CorelDRAW 2022 DVD,https://www.jumia.com.ng/generic-coreldraw-2022-dvd-107259023.html,"₦ 9,000","₦ 300,000",97%,53:10.4
HP246CL33EQRCNAFAMZ,Hp ProBook 11 X360- 256GB SSD TOUCHSCREEN Intel CELERON 4GB RAM WIN10 Pro,https://www.jumia.com.ng/pavilion-15-intel-core-i3-8gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-hp-mpg1652349.html,"₦ 165,000","₦ 195,000",15%,53:10.6
GE779EA02FO2TNAFAMZ,USB-C Charging Cable For Macbook (2M),https://www.jumia.com.ng/generic-usb-c-charging-cable-for-macbook-2m-77209040.html,"₦ 8,888",,,53:10.7
AC019EA1W4VQPNAFAMZ,Acer 19V 3.42A AC Laptop Charger / Power Adapter- Black,https://www.jumia.com.ng/acer-19v-3.42a-ac-laptop-charger-power-adapter-black-194614441.html,"₦ 5,000","₦ 7,000",29%,53:10.9
GE779EA1BR8S6NAFAMZ,EsoGoal External Hard Drive Bag Storage Case Shockproof,https://www.jumia.com.ng/generic-esogoal-external-hard-drive-bag-storage-case-shockproof-64031208.html,"₦ 2,890","₦ 13,450",79%,53:11.0
CO445EL0AU2HTNAFAMZ,"Coosybo 13"" Air [USB Port] Case, Marble Hard Cover For Apple 2011-2017 Macbook Air 13.3 Inch",https://www.jumia.com.ng/coosybo-13-air-usb-port-case-marble-hard-cover-for-apple-2011-2017-macbook-air-13.3-inch-37099181.html,"₦ 10,479","₦ 20,958",50%,53:11.2
GE779EA2DSQEBNAFAMZ,NEW 2TB High Speed Metal OTG3.0 PenDriveUSB Flash Drive,https://www.jumia.com.ng/generic-new-2tb-high-speed-metal-otg3.0-pendriveusb-flash-drive-193970144.html,"₦ 5,188","₦ 36,899",86%,53:11.3
GE779EA36EOORNAFAMZ,Wired USB Optical Mouse Slim 1600DPI Office Mice For PC Laptop Pink,https://www.jumia.com.ng/generic-wired-usb-optical-mouse-slim-1600dpi-office-mice-for-pc-laptop-pink-130416129.html,"₦ 3,332","₦ 4,998",33%,53:11.5
GE779EL0EG0B1NAFAMZ,Quality Flexible USB Led Lights For Computers - 3 Pics,https://www.jumia.com.ng/generic-quality-flexible-usb-led-lights-for-computers-3-pics-71516242.html,"₦ 2,500","₦ 5,000",50%,53:11.6
GE779CL0KTFUONAFAMZ,Marble Case For MacBook Pro 13 Inches Case - Gold,https://www.jumia.com.ng/generic-marble-case-for-macbook-pro-13-inches-case-gold-88856943.html,"₦ 8,500","₦ 9,500",11%,53:11.8
GE779EL0G7MWCNAFAMZ,"Zipper Soft Sleeve Bag Case For 14-inch 14"" Ultrabook",https://www.jumia.com.ng/generic-zipper-soft-sleeve-bag-case-for-14-inch-14-ultrabook-42103272.html,"₦ 2,820","₦ 5,640",50%,53:12.0
AS650CL3KIDXINAFAMZ,Acer Aspire 5 15.6 11th I3 11th Gen 4GB Ram 128GB SSD Wins 11,https://www.jumia.com.ng/acer-aspire-5-15.6-11th-i3-11th-gen-4gb-ram-128gb-ssd-wins-11-201784851.html,"₦ 265,000","₦ 300,000",12%,53:12.1
HP246EA2X6V6VNAFAMZ,Hp 128GB Mini Metal Waterproof 2 IN 1 OTG USB FLASH DRIVE,https://www.jumia.com.ng/hp-128gb-mini-metal-waterproof-2-in-1-otg-usb-flash-drive-193008667.html,"₦ 3,999","₦ 10,000",60%,53:12.3
GE779EA09V4Q8NAFAMZ,HPCI (High Performance Compartible Ink) 650 Tri-colour Ink Advantage Printer Cartridge,https://www.jumia.com.ng/generic-hpci-high-performance-compartible-ink-650-tri-colour-ink-advantage-printer-cartridge-80096561.html,"₦ 5,000",,,53:12.4
GE779EA1M7L5MNAFAMZ,HPCI (High Performance Compartible Ink) 123 Black Ink Advantage Printer Cartridge,https://www.jumia.com.ng/generic-hpci-high-performance-compartible-ink-123-black-ink-advantage-printer-cartridge-83717779.html,"₦ 6,000",,,53:12.5
HP246EL0X5OZ3NAFAMZ,Hp 85A Genuine Black Laserjet Toner Cartridge - CE285A,https://www.jumia.com.ng/hp-85a-genuine-black-laserjet-toner-cartridge-ce285a-57929655.html,"₦ 28,000",,,53:12.6
GE779EA2IQQRVNAFAMZ,"B1 Stand for Phone Plastic Travel Tripode 1/4 Nut and Hot Shoe Mouth Black Tripod Stand, for Live Video Fixing Bracket",https://www.jumia.com.ng/generic-b1-stand-for-phone-plastic-travel-tripode-14-nut-and-hot-shoe-mouth-black-tripod-stand-for-live-video-fixing-bracket-159131425.html,"₦ 4,594","₦ 4,766",4%,53:12.8
HP246CL0IVH4INAFAMZ,"Hp Stream 14 Celeron Dual Core 4GB RAM 64GB SSD,Windows 10 + POUCH",https://www.jumia.com.ng/hp-stream-14-celeron-dual-core-4gb-ram-64gb-ssdwindows-10-pouch-81610713.html,"₦ 130,000",,,53:12.9
TS657EA04YREZNAFAMZ,TSDATECH Usb Flash Drives OTG 128GB Disk Gift Keychain,https://www.jumia.com.ng/tsdatech-usb-flash-drives-otg-128gb-disk-gift-keychain-99204380.html,"₦ 5,900","₦ 8,166",28%,53:13.1
LE842CL0MSR7PNAFAMZ,"Lenovo 300e X360 Intel Celeron 128GB SSD 4GB RAM 11.6"" +stylus Pen",https://www.jumia.com.ng/lenovo-300e-x360-intel-celeron-128gb-ssd-4gb-ram-11.6-stylus-pen-98139283.html,"₦ 198,500","₦ 199,999",1%,53:13.2
IT724CL20JDEBNAFAMZ,"itel ABLE 1 Intel® Celeron™ N3350, 4GB RAM 1TB HDD 14"" Win 10+ Free Wireless Mouse",https://www.jumia.com.ng/itel-able-1-intelr-celerontm-n3350-4gb-ram-1tb-hdd-14-win-10-free-wireless-mouse-197163812.html,"₦ 133,000","₦ 138,000",4%,53:13.4
GE779EA0MH3C4NAFAMZ,3 USB 3.0 Port Hub USB + Type- USB 2.0 LAN RJ45 Ethernet Network Adapter Able Portable High Speed Data Hub-white,https://www.jumia.com.ng/generic-3-usb-3.0-port-hub-usb-type-usb-2.0-lan-rj45-ethernet-network-adapter-able-portable-high-speed-data-hub-white-82094773.html,"₦ 5,750","₦ 6,210",7%,53:13.5
LO852EA10PPO9NAFAMZ,Logitech Stereo Headset H110 With Noise Cancelling Microphone,https://www.jumia.com.ng/logitech-stereo-headset-h110-with-noise-cancelling-microphone-94856616.html,"₦ 12,000",,,53:13.7
GE779EA2U5R1ANAFAMZ,Portable 2.5'' External Hard Drive 8TB USB3.0 /2.0 SATA HDD Mobile Hard Disks Red,https://www.jumia.com.ng/generic-portable-2.5-external-hard-drive-8tb-usb3.0-2.0-sata-hdd-mobile-hard-disks-red-105198517.html,"₦ 15,190","₦ 30,370",50%,53:13.8
GE779EL2Y4XEXNAFAMZ,2.4g Optical Wireless Rechargeable Mouse-Black,https://www.jumia.com.ng/generic-2.4g-optical-wireless-rechargeable-mouse-black-152296287.html,"₦ 3,000","₦ 3,100",3%,53:19.0
SA948EA2KADS4NAFAMZ,Samsung Galaxy A13 Tempered Screen Protector,https://www.jumia.com.ng/samsung-galaxy-a13-tempered-screen-protector-129090055.html,"₦ 2,100","₦ 10,000",79%,53:19.2
GE779EA2WNN91NAFAMZ,4/5/8/11 In 1 Type C Dock USB C Hub 3.0 Splitter Multiport Adapter 4K HDMI RJ45 SD/TF VGA HDMI PD For Laptop MacBook IPad Xiaomi,https://www.jumia.com.ng/generic-45811-in-1-type-c-dock-usb-c-hub-3.0-splitter-multiport-adapter-4k-hdmi-rj45-sdtf-vga-hdmi-pd-for-laptop-macbook-ipad-xiaomi-158238757.html,"₦ 27,500 - ₦ 29,500",,,53:19.3
GE779EA186Q9INAFAMZ,Cic Mini Invisible Digital Hearing Aid,https://www.jumia.com.ng/generic-cic-mini-invisible-digital-hearing-aid-87071247.html,"₦ 15,000",,,53:19.4
GE779EL13NGC1NAFAMZ,Fire Resistant Cable 1.5mm (Fire Alarm Cable)100 Meters,https://www.jumia.com.ng/fire-resistant-cable-1.5mm-fire-alarm-cable100-meters-generic-mpg209404.html,"₦ 26,400",,,53:19.6
GE779EA2OUBW8NAFAMZ,"KALOC Dual Monitor Stand Mount Desk Clamp Arms For 17""-27"" Monitor",https://www.jumia.com.ng/generic-kaloc-dual-monitor-stand-mount-desk-clamp-arms-for-17-27-monitor-123285626.html,"₦ 75,000","₦ 87,000",14%,53:19.7
GE779EL0EKXCDNAFAMZ,Lapel Microphone Lavalier Clip On Mic Condenser Microphone Interview Audio Recording Microphone,https://www.jumia.com.ng/generic-lapel-microphone-lavalier-clip-on-mic-condenser-microphone-interview-audio-recording-microphone-75909442.html,"₦ 3,600","₦ 4,800",25%,53:19.9
VA797EA2A67WINAFAMZ,VAVA 8-in-1 USB Type C Hub With 4K 60Hz HDMI For Macbook Pro,https://www.jumia.com.ng/vava-8-in-1-usb-type-c-hub-with-4k-60hz-hdmi-for-macbook-pro-109681083.html,"₦ 36,000","₦ 39,900",10%,53:20.0
