,file_name,file_datetime,has_bf_label,product_name,product_categories,product_price,product_old_price,product_percentage
25,3.1-f3l-home-theatre-bluetooth-fm-radio-usb-port-dvd-djack-mpg1527003.html,2022-11-18 22:04:47.092301,1,Djack 3.1 F3l Home Theatre+ Bluetooth + FM Radio + USB Port + DVD,"Electronics,Home Audio,Home Theater Systems,Complete Home Theater Systems","₦ 47,490","₦ 87,990",46%
26,3.1ch-f3l-bluetooth-sound-system-a-dvd-player-djack-mpg1492305.html,2022-11-18 23:07:30.127862,0,Nunix 3.1CH  Bluetooth Sound System + A  DVD Player,"Electronics,Home Audio,Home Theater Systems,Speakers,Subwoofers","₦ 42,000",,
27,3.1ch-premium-home-theatre-system-dj-3030-djack-mpg279768.html,2022-11-18 22:09:04.509379,0,Djack 3.1ch Premium Home Theatre System Dj-3030,"Electronics,Home Audio,Home Theater Systems,Speakers","₦ 65,000","₦ 70,000",7%
28,30-amp-automatic-voltage-protector-avp-3000-binatone-mpg1662355.html,2022-11-18 22:02:56.434472,1,Binatone 30 AMP Automatic Voltage Protector AVP-3000 - White,"Electronics,Accessories & Supplies,Power Protection","₦ 10,918","₦ 12,664",14%
29,300mbps-universal-wi-fi-range-extender-tl-wa850re-tp-link-mpg156677.html,2022-11-18 21:09:06.746727,0,TP-Link 300Mbps Universal Wi-Fi Range Extender (TL-WA850RE ),"Computing,Computer Accessories","₦ 24,000",,
30,32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,2022-11-18 21:17:44.645741,1,"Dixon 32""-Inch Full HD LED Television + Free Wall Bracket","Electronics,Television & Video,Televisions,LED & LCD TVs","₦ 60,890","₦ 89,000",32%
31,32-inch-led-digital-tv-syinix-mpg1657556.html,2022-11-18 22:06:46.701822,1,"Syinix 32"" LED HD TV","Electronics,Television & Video,Televisions,LED & LCD TVs","₦ 69,200","₦ 83,000",17%
32,32-inch-smart-curved-tv-with-netflix-1year-warranty-polystar-mpg1662344.html,2022-11-18 23:12:16.050478,0,"Polystar 32"" INCH SMART CURVED TV With Netflix (1year Warranty)","Electronics,Television & Video,Televisions,Smart TVs","₦ 110,000","₦ 150,000",27%
33,32-inches-amani-led-tv-amani-mpg1569662.html,2022-11-18 22:00:34.988258,0,"Amani 32"" Inches Amani LED TV","Electronics,Television & Video,Televisions,LED & LCD TVs","₦ 57,990","₦ 95,000",39%
34,32-inches-led-full-hd-tv-dixon-mpg1289728.html,2022-11-18 22:02:30.637634,1,Dixon 32 INCHES LED FULL HD TV + WALL HANGER + FREE HDMI CABLE,"Electronics,Television & Video,Televisions,LED & LCD TVs","₦ 59,800","₦ 78,990",24%
35,32-inches-ledlcd-tv-wall-hangerbracket-13amp-tv-guard-generic-mpg1576464.html,2022-11-18 22:06:45.615032,0,32 Inches LED/LCD TV Wall Hanger/Bracket + 13Amp Tv Guard,"Electronics,Accessories & Supplies,Audio & Video Accessories,TV Accessories & Parts","₦ 5,200","₦ 6,000",13%
36,32-inches-smart-full-hd-led-tv-with-1-year-warranty-amani-mpg1633902.html,2022-11-18 23:14:39.248897,0,"Amani 32"" INCHES SMART FULL HD LED TV WITH 1 YEAR WARRANTY","Electronics,Television & Video,Televisions,Smart TVs","₦ 189,990","₦ 250,990",24%
37,320gb-usb3.0-high-speed-portable-mobile-hard-drive-arealer-mpg1642286.html,2022-11-18 20:49:46.129242,1,Arealer 320GB USB3.0 High-speed Portable Mobile Hard Drive,"Computing,Computers,Data Storage,External Hard Drives","₦ 12,400","₦ 25,392",51%
38,32gb-cruzer-force-stainless-steel-usb-flash-drive-sandisk-mpg1662880.html,2022-11-18 20:52:26.174795,1,SanDisk 32GB Cruzer Force Stainless Steel USB Flash Drive,"Computing,Computers,Data Storage,USB Flash Drives","₦ 3,430","₦ 3,500",2%
39,32gb-cruzer-glide-3.0-usb-flash-drive-sandisk-mpg59744.html,2022-11-18 20:53:27.045436,1,SanDisk 32GB Cruzer Glide 3.0 USB Flash Drive,"Computing,Computers,Data Storage,USB Flash Drives","₦ 3,898","₦ 6,290",38%
40,32gb-usb-otg-flash-drive-purple-free-micro-type-c-adapter-fileking-mpg1662484.html,2022-11-18 20:49:31.089571,1,FileKing 32GB USB OTG Flash Drive -Purple +Free Micro -Type C Adapter,"Computing,Computers,Data Storage,USB Flash Drives","₦ 3,250","₦ 6,500",50%
41,32high-definition-led-smart-tv-with-wifi-hisense-mpg1639150.html,2022-11-18 22:10:57.128113,1,Hisense 32”High Definition LED SMART TV With WiFi,"Electronics,Television & Video,Televisions,Smart TVs","₦ 116,500","₦ 135,000",14%
42,32inch-super-hd-led-tv-wall-bracket-ailyons-mpg1625747.html,2022-11-18 23:02:27.548831,1,Sonix 32inch Super HD LED TV + 1 Year Warranty,"Electronics,Television & Video,Televisions,LED & LCD TVs","₦ 58,995","₦ 75,000",21%
43,3d-enlarge-screen-magnifier-hd-video-for-smartphones-generic-mpg1184428.html,2022-11-18 23:37:05.698544,0,3D Enlarge Screen Magnifier HD Video For Smartphones,"Electronics,Home Audio,Home Theater Systems,Receivers & Amplifiers,Receivers","₦ 1,950",,
44,3gas-1electric-burner-gas-cooker-with-oven-grill-bruhm-mpg1579146.html,2022-11-18 23:18:53.435789,0,Bruhm 3gas + 1electric Burner Gas Cooker With Oven & Grill,"Home & Office,Small & Cooking Appliances,Cooking Appliances,Cookers,Gas Cookers","₦ 119,999","₦ 150,000",20%
45,4-way-extension-socket-with-3-usb-port.-generic-mpg337172.html,2022-11-18 23:12:07.928198,1,4 WAY EXTENSION SOCKET WITH 3 USB PORT.,"Electronics,Accessories & Supplies,Power Protection,Surge Protectors","₦ 3,700",,
46,40-inch-fhd-led-television-black-amani-mpg1594660.html,2022-11-18 23:35:55.263297,0,Amani 40 Inch FHD LED Television- Black,"Electronics,Television & Video,Televisions,Plasma TVs","₦ 93,000","₦ 200,000",54%
47,40inches-full-hd-led-tv-free-hanger-hdmi-wire-promo-amani-mpg1655802.html,2022-11-18 21:16:47.922746,1,"Amani 40""INCHES FULL HD LED TV + Free Hanger & HDMI Wire-PROMO","Electronics,Television & Video,Televisions,LED & LCD TVs","₦ 96,440 - ₦ 97,971","₦ 130,000 - ₦ 130,980",26%
48,40watts-wireless-audio-streaming-hifi-xboom-lk72b-lg-mpg1576194.html,2022-11-18 22:00:29.732800,1,LG Powerful XBOOM Home Theatre - 72B,"Electronics,Home Audio,Home Theater Systems,Sound Bars","₦ 54,850","₦ 74,000",26%
49,49-odyssey-neo-g9-monitor-with-quantum-mini-led-ls49ag950nuxen-samsung-mpg1652407.html,2022-11-18 21:05:53.716326,0,"Samsung 49"" Odyssey Neo G9 Monitor With Quantum Mini-LED LS49AG950NUXEN","Computing,Computers,Monitors","₦ 2,700,000",,
50,4g-airtel-wifi-router-lte-wifi-for-home-business-airtel-mpg1634882.html,2022-11-18 21:02:22.207425,1,Airtel 4G Airtel Wifi Router LTE Wifi For Home & Business,"Computing,Computers,Networking Products,Routers","₦ 19,999",,
51,4g-lte-sim-enabled-router-dwr-m920-dlink-mpg1583892.html,2022-11-18 21:01:57.368764,0,Dlink 4G LTE SIM Enabled Router Dwr-M920,"Computing,Computers,Networking Products,Routers","₦ 54,300",,
52,50inches-smart-4k-tv-promo-price-amani-mpg1594666.html,2022-11-18 22:10:51.410814,1,"Amani 50""INCHES SMART 4K TV PROMO PRICE","Electronics,Television & Video,Televisions,LED & LCD TVs","₦ 183,990","₦ 290,000",37%
53,55-inch-led-ultra-high-definition-android-smart-tv-syinix-mpg1657558.html,2022-11-18 21:18:38.720809,1,Syinix 55 Inch LED Ultra High Definition Android Smart TV,"Electronics,Television & Video,Televisions,Smart TVs","₦ 247,200","₦ 285,890",14%
54,58smart-uhd-4k-tvnetflixyoutubedstv-now-app-58-hisense-mpg1662342.html,2022-11-18 23:02:14.467348,0,"Hisense 58''Smart UHD 4K TV+Netflix,Youtube&DSTV Now APP-58","Electronics,Television & Video,Televisions,Smart TVs","₦ 287,000","₦ 300,000",4%
55,5ghz-wired-mouse-hp-mpg325456.html,2022-11-18 20:55:01.456687,0,Hp 5GHZ Wired Mouse,"Computing,Computer Accessories,Keyboards, Mice & Accessories,Mice","₦ 2,500",,
56,5x7ft-pure-pink-color-photography-background-backdrop-photo-generic-mpg1211219.html,2022-11-18 22:02:59.057348,0,5x7FT Pure Pink Color Photography Background Backdrop Photo,"Electronics,Accessories & Supplies,Camera & Photo Accessories,Lighting & Studio","₦ 2,850","₦ 4,487",36%
57,6-port-usb-3-port-ac-intelligent-surge-protector-power-socket-ldnio-mpg324071.html,2022-11-18 22:11:15.465253,1,Ldnio 6-Port USB  Anti-static 3-Power Socket  3.4A,"Electronics,Accessories & Supplies,Power Protection,Surge Protectors","₦ 9,400",,
58,61key-anne-pro-2-gateron-switch-nkro-bluetooth4.0-rgb-mechanical-gaming-keyboard-generic-mpg1184863.html,2022-11-18 21:09:07.999914,1,61 Key Bluetooth 4.0 RGB Mechanical Gaming Keyboard,"Computing,Computer Accessories,Keyboards, Mice & Accessories,Keyboards","₦ 39,500","₦ 80,392",51%
59,64gb-2-in-1-otg-type-b-usb-3.0-android-otg-flash-drive-otg-mpg1662486.html,2022-11-18 21:03:28.889350,1,Otg 64gb 2 In 1 OTG Type-B USB 3.0 Android Otg Flash Drive,"Computing,Computers,Data Storage,USB Flash Drives","₦ 5,600","₦ 6,000",7%
60,64gb-2-in-1-otg-usb-2.0-flash-drive-for-pc-android-generic-mpg1662844.html,2022-11-18 21:13:58.945686,0,64GB 2 In 1 OTG USB 2.0 Flash Drive   For  PC & Android,"Computing,Computers,Data Storage,USB Flash Drives","₦ 3,030","₦ 5,865",48%
61,64gb-cruzer-blade-usb-flash-drive-sandisk-mpg2110.html,2022-11-18 20:48:34.808429,1,SanDisk 64GB Cruzer Blade USB Flash Drive,"Computing,Computers,Data Storage,USB Flash Drives","₦ 6,450",,
62,64gb-ultra-otg-dual-usb-flash-drive-3.0-sandisk-mpg1664472.html,2022-11-18 20:49:46.589081,0,SanDisk 64GB Ultra OTG Dual USB Flash Drive 3.0,"Computing,Computers,Data Storage,USB Flash Drives","₦ 4,999","₦ 5,200",4%
63,64gb-usb-flash-drive-memory-stick-with-otg-for-phonepc-bestrunner-mpg1552636.html,2022-11-18 20:48:03.871455,1,Bestrunner 64GB USB Flash Drive Memory Stick With OTG For Phone/PC,"Computing,Computers,Data Storage,USB Flash Drives","₦ 3,600","₦ 7,056",49%
64,64gb-usb-otg-flash-drive-black-free-micro-type-c-adapter-fileking-mpg1662494.html,2022-11-18 21:10:20.063907,0,FileKing 64GB USB OTG Flash Drive For Android & Computers - Black,"Computing,Computers,Data Storage,USB Flash Drives","₦ 3,700","₦ 3,750",1%
65,64gb-usb-otg-flash-drive-yellow-free-micro-type-c-adapter-fileking-mpg1664141.html,2022-11-18 21:06:03.032868,0,FileKing 64GB USB OTG Flash Drive - Yellow + Free USB Type-C Adapter,"Computing,Computers,Data Storage,USB Flash Drives","₦ 3,990","₦ 5,500",27%
66,64gb-usb3.0-4-in-1-metal-usb-flash-drive-arealer-mpg1632521.html,2022-11-18 20:59:42.564961,1,Arealer 64GB USB3.0 4-in-1 Metal USB Flash Drive,"Computing,Computers,Data Storage,USB Flash Drives","₦ 6,995","₦ 13,480",48%
67,90w-ac-adapter-laptop-charger-19.5v-big-mouth-dell-mpg1582477.html,2022-11-18 21:06:10.960270,0,"DELL 90W-AC Adapter Laptop Charger, 19.5v- Big Mouth","Computing,Computers,Laptop Accessories,Chargers & Adapters","₦ 7,000",,
68,a4-fashion-ultra-thin-wireless-mouse-2.4g-charging-black-135286299.html,2022-11-18 20:50:43.554167,0,A4 Fashion Bluetooth Ultra Thin Wireless Mouse 2.4G Charging Black,"Computing,Computer Accessories,Keyboards, Mice & Accessories,Mice","₦ 2,660","₦ 5,216",49%
69,abeststudio-tripod-stand-adjustable-phone-camera-stand-holder-bluetooth-remote-control-for-live-streammakeup-youtube-118752586.html,2022-11-18 23:15:52.076358,0,Abeststudio Tripod Stand Adjustable Phone Camera Stand Holder + Bluetooth Remote Control For Live Stream/Makeup YouTube,"Electronics,Accessories & Supplies,Camera Accessories,Tripod & Monopod Accessories","₦ 9,099","₦ 12,999",30%
70,ac-cool-guard-voltage-protector-acg-1500-binatone-mpg1598815.html,2022-11-18 22:40:34.186626,0,Binatone AC Cool Guard Voltage Protector-ACG 1500,"Electronics,Accessories & Supplies,Power Protection,Surge Protectors","₦ 23,000","₦ 25,000",8%
71,ac-guard-avs-surge-protector-d-marc-mpg279691.html,2022-11-18 23:15:59.154653,0,D-Marc AC Guard AVS Surge Protector,"Electronics,Accessories & Supplies,Power Protection,Surge Protectors","₦ 9,000",,
72,ac750-dual-band-wi-fi-range-extender-tp-link-mpg241252.html,2022-11-18 21:13:27.049427,0,TP-Link Ac750 Dual Band  Wi-fi Range Extender,"Computing,Computer Accessories","₦ 23,000",,
73,ace-elec-gaming-mouse-8d-adjustable-wired-led-computer-mouse-77095909.html,2022-11-18 20:49:44.111413,1,Ace Elec Gaming Mouse 8D Adjustable Wired LED Computer Mouse,"Computing,Computer Accessories,Keyboards, Mice & Accessories,Mice","₦ 1,750","₦ 3,431",49%
74,acer-travelmate-b3-tmb311-celeron-n4020-4gb-ram-64gb-hdd-107434367.html,2022-11-18 21:10:26.590761,0,Acer TRAVELMATE B3 TMB311 CELERON N4020 4GB RAM 64GB HDD,"Computing,Computers,Laptops & Desktops,Laptops","₦ 120,250",,
75,acer-wireless-2.4ghz-mice-rechargeable-mute-151601235.html,2022-11-18 20:48:15.226277,1,Acer Wireless 2.4GHz Mice Rechargeable Mute,"Computing,Computer Accessories,Keyboards, Mice & Accessories,Mice","₦ 3,490","₦ 6,000",42%
76,acer-wireless-2.4ghz-mice-rechargeable-mute-151601328.html,2022-11-18 21:12:52.408795,0,Acer Wireless 2.4GHz Mice Rechargeable Mute,"Computing,Computer Accessories,Keyboards, Mice & Accessories,Mice","₦ 3,480","₦ 6,000",42%
77,adapter-micro-usb-to-type-c-otg-adapter-104603922.html,2022-11-18 20:58:21.665347,1,Adapter Micro USB To Type C OTG Adapter,"Computing,Computer Accessories,Computer Cable Adapters,USB-to-USB Adapters","₦ 1,999","₦ 2,000",1%
78,adidas-core-cap-baseball-bold-110647528.html,2022-11-18 21:41:41.910722,1,ADIDAS CORE CAP BASEBALL BOLD,"Fashion,Men's Fashion,Men's Accessories,Hats & Caps,Baseball Caps","₦ 17,855",,
79,adidas-core-neo-slippers-kids-fortaswim-2-c-92831386.html,2022-11-18 21:54:15.402805,1,ADIDAS CORE / NEO SLIPPERS KIDS FortaSwim 2 C,"Fashion,Kid's Fashion,Boys,Shoes,Sneakers,Low Cut","₦ 12,969","₦ 32,411",60%
80,adidas-core-neo-sport-shoes-cf-refine-adapt-93205686.html,2022-11-18 21:52:28.126723,1,ADIDAS CORE / NEO SPORT SHOES CF REFINE ADAPT,"Fashion,Women's Fashion,Shoes,Fashion Sneakers","₦ 23,339","₦ 58,331",60%
81,adidas-core-neo-sport-shoes-coneo-qt-92831385.html,2022-11-18 21:49:14.521519,1,ADIDAS CORE / NEO SPORT SHOES CONEO QT,"Fashion,Women's Fashion,Shoes,Fashion Sneakers","₦ 32,409","₦ 54,011",40%
82,adidas-core-neo-sport-shoes-coneo-qt-92831447.html,2022-11-18 21:53:16.403891,1,ADIDAS CORE / NEO SPORT SHOES CONEO QT,"Fashion,Women's Fashion,Shoes,Fashion Sneakers","₦ 21,609","₦ 54,011",60%
83,adidas-core-neo-sport-shoes-kids-altarun-cf-i-92987505.html,2022-11-18 21:47:32.589644,1,ADIDAS CORE / NEO SPORT SHOES KIDS AltaRun CF I,"Fashion,Kid's Fashion,Boys,Shoes,Athletic","₦ 17,719","₦ 29,531",40%
84,adidas-core-neo-sport-shoes-kids-lite-racer-cln-i-92987369.html,2022-11-18 21:53:52.594017,1,ADIDAS CORE / NEO SPORT SHOES KIDS LITE RACER CLN I,"Fashion,Kid's Fashion,Boys,Shoes,Athletic","₦ 35,279",,
85,adidas-core-neo-sport-shoes-run70s-92831237.html,2022-11-18 21:53:56.788706,1,ADIDAS CORE / NEO SPORT SHOES RUN70S,"Fashion,Women's Fashion,Shoes,Fashion Sneakers","₦ 27,369","₦ 68,411",60%
86,adidas-core-neo-sport-shoes-vl-court-2.0-92832098.html,2022-11-18 21:49:27.546180,1,ADIDAS CORE / NEO SPORT SHOES VL COURT 2.0,"Fashion,Men's Fashion,Shoes,Fashion Sneakers","₦ 23,989","₦ 59,975",60%
87,adidas-core-neo-sport-shoes-vs-advantage-92831400.html,2022-11-18 21:50:08.037034,1,ADIDAS CORE / NEO SPORT SHOES VS ADVANTAGE,"Fashion,Men's Fashion,Shoes,Fashion Sneakers","₦ 21,599","₦ 53,999",60%
88,adidas-core-neo-sport-shoes-vs-advantage-cl-w-92831388.html,2022-11-18 21:53:55.107679,1,ADIDAS CORE / NEO SPORT SHOES VS ADVANTAGE CL W,"Fashion,Women's Fashion,Shoes,Fashion Sneakers","₦ 23,629","₦ 59,051",60%
89,adidas-core-neo-sport-shoes-vs-set-92831227.html,2022-11-18 21:43:53.648671,1,ADIDAS CORE / NEO SPORT SHOES VS SET,"Fashion,Men's Fashion,Shoes,Fashion Sneakers","₦ 19,179","₦ 47,939",60%
90,adidas-core-slides-adilette-shower-86787462.html,2022-11-18 20:49:14.333479,1,ADIDAS CORE SLIDES ADILETTE SHOWER,"Fashion,Men's Fashion,Shoes,Sandals","₦ 23,879",,
91,adidas-core-slides-comfort-flip-flop-110574553.html,2022-11-18 21:49:05.214049,1,ADIDAS CORE SLIDES COMFORT FLIP FLOP,"Fashion,Women's Fashion,Shoes,Sandals","₦ 17,939","₦ 29,891",40%
92,adidas-core-sneakers-advantage-base-84258899.html,2022-11-18 21:42:44.593884,1,ADIDAS CORE SNEAKERS ADVANTAGE BASE,"Fashion,Men's Fashion,Shoes,Fashion Sneakers,Sneakers,Low-cut","₦ 35,990","₦ 59,975",40%
93,adidas-core-sneakers-clubcourt-86787457.html,2022-11-18 21:50:09.831325,1,ADIDAS CORE SNEAKERS CLUBCOURT,"Fashion,Men's Fashion,Shoes,Fashion Sneakers","₦ 30,419","₦ 76,031",60%
94,adidas-core-sneakers-grand-court-base-84258900.html,2022-11-18 20:49:36.011424,1,ADIDAS CORE SNEAKERS GRAND COURT BASE,"Fashion,Men's Fashion,Shoes,Fashion Sneakers","₦ 39,176","₦ 55,967",30%
95,adidas-core-sneakers-grand-court-lts-86787429.html,2022-11-18 21:54:42.034789,1,ADIDAS CORE SNEAKERS GRAND COURT LTS,"Fashion,Men's Fashion,Shoes,Fashion Sneakers","₦ 53,225","₦ 76,031",30%
96,adidas-core-sneakers-kids-grand-court-k-73825742.html,2022-11-18 21:40:27.442894,1,ADIDAS CORE SNEAKERS KIDS GRAND COURT K,"Fashion,Kid's Fashion,Boys,Shoes","₦ 23,555","₦ 39,923",41%
97,adidas-core-sneakers-kids-grand-court-k-73825771.html,2022-11-18 21:44:27.972079,1,ADIDAS CORE SNEAKERS KIDS GRAND COURT K,"Fashion,Kid's Fashion,Boys,Shoes,Sneakers,Low Cut","₦ 23,555","₦ 39,923",41%
98,adidas-core-sport-shoes-kids-advantage-i-110562050.html,2022-11-18 21:53:58.589502,1,ADIDAS CORE SPORT SHOES KIDS ADVANTAGE I,"Fashion,Kid's Fashion,Boys,Shoes,Sneakers","₦ 29,891",,
99,adidas-core-sport-shoes-kids-runfalcon-2.0-k-110621880.html,2022-11-18 20:49:52.015291,1,ADIDAS CORE SPORT SHOES KIDS RUNFALCON 2.0 K,"Fashion,Kid's Fashion,Boys,Shoes,Sneakers","₦ 37,919",,
100,adidas-core-sport-shoes-kids-runfalcon-2.0-k-110626195.html,2022-11-18 21:48:22.607456,1,ADIDAS CORE SPORT SHOES KIDS RUNFALCON 2.0 K,"Fashion,Kid's Fashion,Boys,Shoes,Sneakers","₦ 22,759","₦ 37,919",40%
101,adidas-core-sport-shoes-kids-runfalcon-2.0-k-110631361.html,2022-11-18 21:44:00.272182,1,ADIDAS CORE SPORT SHOES KIDS RUNFALCON 2.0 K,"Fashion,Kid's Fashion,Boys,Shoes,Sneakers","₦ 22,759","₦ 37,919",40%
